Date;sta1;sta2;sta3;sta4;sta5
2008-09-30 12:00:00;38.8;34.2;;51;36.8
2008-09-30 13:00:00;27.7;51.9;;30.4;48.1
2008-09-30 14:00:00;35.6;37.4;;41.6;41.2
2008-09-30 15:00:00;47.6;40.4;;37;16.3
2008-09-30 16:00:00;15.5;26.6;;15;43.3
2008-09-30 17:00:00;7.7;48.9;;28.1;33.6
2008-09-30 18:00:00;8.4;26.9;;28.9;9
2008-09-30 19:00:00;3.7;35.7;;40.9;25.4
2008-09-30 20:00:00;20.1;64.8;;68.4;14
2008-09-30 21:00:00;34.1;118.1;;67.6;46.9
2008-09-30 22:00:00;78.1;136.1;;80;46.6
2008-09-30 23:00:00;75.3;138.4;;74.5;70.7
2008-10-01 00:00:00;97.6;116;;88.1;56.6
2008-10-01 01:00:00;69.4;105.2;;84.6;82.8
2008-10-01 02:00:00;96.3;66.8;;61.8;172.3
2008-10-01 03:00:00;67.2;85.3;;61;200.4
2008-10-01 04:00:00;73.7;62.5;;45.5;172
2008-10-01 05:00:00;53.1;61.7;;45.9;149.9
2008-10-01 06:00:00;44.6;120.2;;34.7;103.4
2008-10-01 07:00:00;50.8;122.3;;27.9;98.7
2008-10-01 08:00:00;59.1;132.2;;65.1;86.5
2008-10-01 09:00:00;76.9;38.7;;43.6;120.9
2008-10-01 10:00:00;41.2;38.6;;49.3;93
2008-10-01 11:00:00;22.6;45.1;;37.2;31.1
2008-10-01 12:00:00;10.8;40.8;;12.2;20.3
2008-10-01 13:00:00;21.4;46.1;;32.9;46.2
2008-10-01 14:00:00;10.1;26.8;;45.7;38
2008-10-01 15:00:00;9.8;36.6;;14.3;19.9
2008-10-01 16:00:00;8.2;26.4;;31.1;20.7
2008-10-01 17:00:00;12.2;35.3;;24.1;29.1
2008-10-01 18:00:00;18.3;13.7;;23.5;16.3
2008-10-01 19:00:00;13.4;29.9;;24.2;7.4
2008-10-01 20:00:00;25.6;94.6;;63.6;11.4
2008-10-01 21:00:00;43.3;147.3;;61.8;31
2008-10-01 22:00:00;71.1;134.2;;87.6;32.6
2008-10-01 23:00:00;22.2;93.9;;58.8;28.8
2008-10-02 00:00:00;41;103.9;;52.3;74.4
2008-10-02 01:00:00;26.2;105.5;;59.1;59.9
2008-10-02 02:00:00;45;116.5;;57.6;47.8
2008-10-02 03:00:00;55.1;95.7;;42.3;65.2
2008-10-02 04:00:00;44.9;58.5;;23.8;51.1
2008-10-02 05:00:00;35.9;65;;32.2;67.7
2008-10-02 06:00:00;36.2;75.1;;51.4;26.2
2008-10-02 07:00:00;51.7;87.6;;45.8;24.5
2008-10-02 08:00:00;78.1;96.5;;56.6;27.5
2008-10-02 09:00:00;66.4;56.6;;58.6;46.1
2008-10-02 10:00:00;48.1;43.5;;60.6;69.4
2008-10-02 11:00:00;18.7;37.2;;30.1;24.7
2008-10-02 12:00:00;8.1;46.6;;32.2;26.9
2008-10-02 13:00:00;21.3;42.8;;17.8;22.4
2008-10-02 14:00:00;9.1;17.5;;14.9;17.4
2008-10-02 15:00:00;9;36.4;;26.8;24.8
2008-10-02 16:00:00;10;29;;14.9;19
2008-10-02 17:00:00;9.6;33.7;;25.9;50.7
2008-10-02 18:00:00;8.5;42.9;;42.9;15.8
2008-10-02 19:00:00;24.1;28.1;;24.4;10
2008-10-02 20:00:00;26.5;79.5;;66.8;10.3
2008-10-02 21:00:00;41.6;114.7;;73.2;62.1
2008-10-02 22:00:00;70.3;130.8;;80;68.6
2008-10-02 23:00:00;71.3;140.7;;99.1;57.9
2008-10-03 00:00:00;66.8;150.5;;59.3;60.6
2008-10-03 01:00:00;60.1;107.9;;86.5;68.8
2008-10-03 02:00:00;65.8;78.4;;93.3;85.3
2008-10-03 03:00:00;64.3;60.8;;71.9;89.3
2008-10-03 04:00:00;54.3;74.9;;51.8;62.8
2008-10-03 05:00:00;43.2;68.1;;49.6;55.1
2008-10-03 06:00:00;31;72.4;;38.9;29.2
2008-10-03 07:00:00;15.8;88.6;;43.3;39.2
2008-10-03 08:00:00;45.5;93;;48.7;46.7
2008-10-03 09:00:00;36.9;67.9;;50.3;70.5
2008-10-03 10:00:00;41.2;82.7;;54.4;34
2008-10-03 11:00:00;18.2;84.4;;56.6;66.3
2008-10-03 12:00:00;25.6;74.8;;44.4;48.3
2008-10-03 13:00:00;18.4;76.6;;18.9;10.2
2008-10-03 14:00:00;9.8;67.7;;22.8;31.1
2008-10-03 15:00:00;23.1;70.6;;41.5;60.7
2008-10-03 16:00:00;12.9;76.8;;30.5;34.8
2008-10-03 17:00:00;16.6;35.5;;35.3;24.5
2008-10-03 18:00:00;15.2;59;;28.5;20.1
2008-10-03 19:00:00;15;52.1;;73.1;22
2008-10-03 20:00:00;55.3;159.1;;52.3;30.6
2008-10-03 21:00:00;81.8;176.5;;59.8;74.6
2008-10-03 22:00:00;90.6;154.3;;106.7;81.3
2008-10-03 23:00:00;70.6;162.3;;89.1;58.8
2008-10-04 00:00:00;63.4;52.6;;56.3;27.3
2008-10-04 01:00:00;51.5;31.2;;17.4;30.2
2008-10-04 02:00:00;43.8;15.2;;15.5;36.8
2008-10-04 03:00:00;56.7;13.9;;12.9;40.5
2008-10-04 04:00:00;31.6;18.1;;9.9;26.6
2008-10-04 05:00:00;46.3;14.2;;7.1;20.9
2008-10-04 06:00:00;91.1;22.3;;9.2;12.8
2008-10-04 07:00:00;21;82.9;;9;20.1
2008-10-04 08:00:00;13.3;64.2;;6.1;12.1
2008-10-04 09:00:00;9.2;35.8;;20.1;29.7
2008-10-04 10:00:00;4.4;26.8;;19.9;42.2
2008-10-04 11:00:00;8.4;20.8;;38.7;18.7
2008-10-04 12:00:00;5.9;20.7;;28;40.2
2008-10-04 13:00:00;0.4;23.3;;29.8;38
2008-10-04 14:00:00;0;27.5;;15;20.2
2008-10-04 15:00:00;0;29.1;;11.7;28.9
2008-10-04 16:00:00;0;27.7;;31;43.1
2008-10-04 17:00:00;0;38.9;;19.1;16.4
2008-10-04 18:00:00;0;39.6;;25.4;13.7
2008-10-04 19:00:00;0;68.6;;71.7;15.5
2008-10-04 20:00:00;0;125.9;;63.9;25.6
2008-10-04 21:00:00;0;189.7;;53.7;64.9
2008-10-04 22:00:00;13.3;259.8;;89;78.6
2008-10-04 23:00:00;36.9;251.5;;82.4;61.9
2008-10-05 00:00:00;47.8;362.9;;94.9;73
2008-10-05 01:00:00;40.8;372.7;;62.7;51.2
2008-10-05 02:00:00;53;224;;72;51.1
2008-10-05 03:00:00;23.9;94.4;;53.4;33.1
2008-10-05 04:00:00;11.8;58.6;;24.8;41.1
2008-10-05 05:00:00;35.6;21.3;;18.2;55.5
2008-10-05 06:00:00;12.8;13.2;;33.2;36
2008-10-05 07:00:00;4.8;65.4;;21.6;22.3
2008-10-05 08:00:00;18;64.5;;19.5;22.9
2008-10-05 09:00:00;11.4;45.1;;17.6;30
2008-10-05 10:00:00;9.6;57.5;;32.4;24.4
2008-10-05 11:00:00;15;69.1;;33.8;41.7
2008-10-05 12:00:00;21;42.6;;25.8;25.3
2008-10-05 13:00:00;10.9;66.9;;33.2;47.8
2008-10-05 14:00:00;19.3;52;;56.2;18
2008-10-05 15:00:00;24.3;16.9;;29.8;21.7
2008-10-05 16:00:00;24.7;18.3;;40.3;33
2008-10-05 17:00:00;11.3;11.1;;14.8;40.8
2008-10-05 18:00:00;18.2;16;;10.7;33.7
2008-10-05 19:00:00;11.7;28.3;;9.6;18.6
2008-10-05 20:00:00;19.7;18.3;;12.5;19.7
2008-10-05 21:00:00;15.4;16.7;;21.5;28.7
2008-10-05 22:00:00;29.9;13.9;;13.1;21.1
2008-10-05 23:00:00;14.5;38.1;;14.5;12.9
2008-10-06 00:00:00;10.9;16.5;;18;39.4
2008-10-06 01:00:00;7.5;14.9;;12.8;22.7
2008-10-06 02:00:00;11.1;13.3;;22.9;17.7
2008-10-06 03:00:00;8.6;11.7;;20.3;10
2008-10-06 04:00:00;4;9.5;;18.1;15.2
2008-10-06 05:00:00;10.9;9.1;;13.9;11.4
2008-10-06 06:00:00;10.7;26.8;;32.2;25
2008-10-06 07:00:00;8.5;75.1;;17.8;16.1
2008-10-06 08:00:00;14.2;92.2;;24.6;45.4
2008-10-06 09:00:00;41.6;34;;35.3;100.6
2008-10-06 10:00:00;31.7;46.8;;30.8;77
2008-10-06 11:00:00;22.8;47.5;;45.8;77.4
2008-10-06 12:00:00;23.9;14.2;;47.2;59.1
2008-10-06 13:00:00;15.4;33.3;;42.7;57.9
2008-10-06 14:00:00;22.1;20.5;;42.5;35.9
2008-10-06 15:00:00;20.7;15.2;;47.9;41.2
2008-10-06 16:00:00;15.1;27.9;26.5;17.1;36.6
2008-10-06 17:00:00;8.8;21;16.7;27.6;24.9
2008-10-06 18:00:00;7.4;17.9;18.9;19.9;14.1
2008-10-06 19:00:00;21.2;23.4;21.8;61.8;31.2
2008-10-06 20:00:00;5.9;38;34;38.6;59.9
2008-10-06 21:00:00;28.9;33.4;28;47;58.6
2008-10-06 22:00:00;31.1;30.2;17.3;26.5;47.4
2008-10-06 23:00:00;11.5;18.8;31.4;35;74
2008-10-07 00:00:00;18.9;25.6;19;53.6;67.9
2008-10-07 01:00:00;24;13.3;25.9;34.4;71.2
2008-10-07 02:00:00;46.1;14.9;37.4;36.4;61.2
2008-10-07 03:00:00;19.7;14.4;20.7;34;50.4
2008-10-07 04:00:00;10.2;20.6;39.2;54.3;26.3
2008-10-07 05:00:00;18.5;24.4;15.5;29.7;38.2
2008-10-07 06:00:00;41.8;48.8;16.9;26.9;55.7
2008-10-07 07:00:00;23.8;46.9;26;41.8;93.8
2008-10-07 08:00:00;91.8;34.5;32.2;62.1;77.3
2008-10-07 09:00:00;128.9;9;41.9;54.5;140.2
2008-10-07 10:00:00;41.1;7.5;15.7;94.7;70.2
2008-10-07 11:00:00;22.8;12;14.9;31.3;36.8
2008-10-07 12:00:00;10.5;9.9;14.9;22;31
2008-10-07 13:00:00;9.7;28.6;22.7;21.5;50.4
2008-10-07 14:00:00;18.6;13.5;22.5;30.2;30.7
2008-10-07 15:00:00;10.8;11.9;22;25.6;28.1
2008-10-07 16:00:00;11.2;17.1;20;18;16.5
2008-10-07 17:00:00;10.8;19.7;24.2;8.8;22.3
2008-10-07 18:00:00;10.7;10.4;29;35;10.5
2008-10-07 19:00:00;8.6;20.3;34.2;39.3;15.8
2008-10-07 20:00:00;43.5;27.3;37.6;34.8;22.9
2008-10-07 21:00:00;36.9;164.7;53.9;29.9;47.3
2008-10-07 22:00:00;52.8;174.7;58.1;38.4;43.2
2008-10-07 23:00:00;73.6;160.3;38.9;65.9;88.4
2008-10-08 00:00:00;118;193.1;82.7;60;67
2008-10-08 01:00:00;133.4;173.6;93.2;69.1;61
2008-10-08 02:00:00;130.4;204.2;63.5;56.7;60
2008-10-08 03:00:00;103.8;186.9;59.6;49;52.6
2008-10-08 04:00:00;95.8;291;25;22.7;72.9
2008-10-08 05:00:00;78.5;230.2;27.4;51.6;146.3
2008-10-08 06:00:00;83;231.7;34.8;25.9;117
2008-10-08 07:00:00;83.4;300.4;33.4;65;214.2
2008-10-08 08:00:00;121.8;330;48;91;284.9
2008-10-08 09:00:00;144.7;251.5;59.7;78;324
2008-10-08 10:00:00;109.9;129.3;52.2;91.9;216.4
2008-10-08 11:00:00;31.3;112.9;37.1;70.9;76.5
2008-10-08 12:00:00;9.5;63.8;55.2;26.2;35
2008-10-08 13:00:00;6;68.2;21.1;43.7;10.6
2008-10-08 14:00:00;26.9;39.1;17.8;19.5;47.8
2008-10-08 15:00:00;12.9;26.8;45.1;39.6;20.3
2008-10-08 16:00:00;7.9;45.3;42.4;24.9;22.9
2008-10-08 17:00:00;26.6;79.1;42.4;33.4;33
2008-10-08 18:00:00;17.4;108.7;33.4;29;46
2008-10-08 19:00:00;27.8;117.5;38.3;71.9;50.4
2008-10-08 20:00:00;56.5;93.5;67;40.3;64.2
2008-10-08 21:00:00;55.2;91.8;39;52.5;74.5
2008-10-08 22:00:00;26.7;99.2;29;63.6;77.3
2008-10-08 23:00:00;36.9;62.3;39.9;46.2;70.9
2008-10-09 00:00:00;17.4;78.1;33;49.1;53.5
2008-10-09 01:00:00;29.6;69.6;31.9;20.3;53.8
2008-10-09 02:00:00;33.3;65.7;28.9;27.6;67
2008-10-09 03:00:00;20.8;53.2;12.1;34.5;31.1
2008-10-09 04:00:00;10.2;43.9;21.7;24.1;15
2008-10-09 05:00:00;9.1;42.6;17;6.9;19.2
2008-10-09 06:00:00;45.6;50.7;12.9;14.7;36.6
2008-10-09 07:00:00;11.1;60;7.9;28.6;39.6
2008-10-09 08:00:00;5.5;82.1;23.8;13.7;49.2
2008-10-09 09:00:00;23.4;79.9;13;32.9;70.7
2008-10-09 10:00:00;18.8;70.1;16.1;24.7;76.3
2008-10-09 11:00:00;15.9;90.2;13.9;18.1;48.9
2008-10-09 12:00:00;27.4;119.4;22;10.9;45.8
2008-10-09 13:00:00;10.8;88.6;13;10.6;40
2008-10-09 14:00:00;8.4;91.5;10.8;22.1;41.5
2008-10-09 15:00:00;6.7;96.9;9.2;24.3;31.2
2008-10-09 16:00:00;9.4;81.8;15.6;10.9;38.6
2008-10-09 17:00:00;4.4;64.6;15.9;11.4;60
2008-10-09 18:00:00;13.3;57.8;18;5.8;18.7
2008-10-09 19:00:00;10.4;54.5;29.9;27.5;20.8
2008-10-09 20:00:00;30.5;31;16.1;45.5;37.1
2008-10-09 21:00:00;25.9;34.8;18.5;42.3;44
2008-10-09 22:00:00;26.8;47.3;23.9;31.9;33.1
2008-10-09 23:00:00;15.6;42.9;16.7;42.1;64.3
2008-10-10 00:00:00;21.1;38.3;16.3;12.1;22
2008-10-10 01:00:00;16.5;38.9;21.8;24.2;34.2
2008-10-10 02:00:00;11.1;60.7;16;18.1;43.7
2008-10-10 03:00:00;5;53.9;18.8;12.2;47.1
2008-10-10 04:00:00;22.4;50.2;10.6;19.6;23.6
2008-10-10 05:00:00;10.7;45.8;10.2;16.3;86.8
2008-10-10 06:00:00;9.4;33;11.6;19;20.6
2008-10-10 07:00:00;16.1;73.6;9.4;11.8;17.2
2008-10-10 08:00:00;22.7;35.3;20.9;27.7;14.8
2008-10-10 09:00:00;13.7;35.4;55.3;18.3;35.6
2008-10-10 10:00:00;28.1;77;24.6;35.9;68.1
2008-10-10 11:00:00;12.3;113.5;13.5;11;41.8
2008-10-10 12:00:00;11.1;110.5;21.8;14.8;38.6
2008-10-10 13:00:00;10.2;80.4;17.6;11;38.6
2008-10-10 14:00:00;5.6;70.5;14.9;26.4;26.6
2008-10-10 15:00:00;23.6;59.7;12.1;10.2;55.6
2008-10-10 16:00:00;19;68;15;25.7;20.3
2008-10-10 17:00:00;9.2;79.9;9.6;12.4;42.2
2008-10-10 18:00:00;14;36.3;17.6;9.4;36
2008-10-10 19:00:00;32.1;49.9;19.8;9.8;17.5
2008-10-10 20:00:00;30.3;51;27.5;32.2;36.2
2008-10-10 21:00:00;13;46;27.3;16.2;58.6
2008-10-10 22:00:00;16;47.8;25.6;26.8;44.4
2008-10-10 23:00:00;28.4;38.6;17;22.6;37.7
2008-10-11 00:00:00;18.7;50.4;24.7;22.8;36
2008-10-11 01:00:00;13.4;48.6;9.2;11.4;48.4
2008-10-11 02:00:00;25.7;75.8;9.6;15.5;24.5
2008-10-11 03:00:00;20;110;14.6;16.4;30.9
2008-10-11 04:00:00;15.5;137.2;6.9;11.9;15.5
2008-10-11 05:00:00;10;27.4;7.6;16.9;57.5
2008-10-11 06:00:00;8.8;39.7;15.7;12.7;34.7
2008-10-11 07:00:00;19.7;89;20.2;12;11.6
2008-10-11 08:00:00;11.4;84.4;21.4;27.1;15.6
2008-10-11 09:00:00;15.1;48.7;28.2;10.1;47.9
2008-10-11 10:00:00;22.6;40.4;10.6;11.9;54.9
2008-10-11 11:00:00;14.1;40.3;6.6;31.8;29
2008-10-11 12:00:00;14.1;50.2;4.7;16.8;67.9
2008-10-11 13:00:00;39.8;38.4;8.7;18.6;38.8
2008-10-11 14:00:00;25.8;28.7;9;13.7;32.1
2008-10-11 15:00:00;13.4;49.9;9.9;9.2;25.3
2008-10-11 16:00:00;11.3;46.3;27;9.4;36.3
2008-10-11 17:00:00;11.3;94.1;21.2;11.3;30.1
2008-10-11 18:00:00;8.6;52;10.5;25;18.9
2008-10-11 19:00:00;3.1;42.7;30.5;28.2;24.8
2008-10-11 20:00:00;9.3;31.6;15.1;23.3;33
2008-10-11 21:00:00;20.7;32.5;27.4;32.4;37.7
2008-10-11 22:00:00;28.8;65.2;20.3;19;39.3
2008-10-11 23:00:00;18.6;96.4;10.1;23.5;58.8
2008-10-12 00:00:00;16.9;87.5;20.8;28.7;44.5
2008-10-12 01:00:00;35.1;91.2;41.1;44.3;46
2008-10-12 02:00:00;29.7;87.1;20.6;24.4;42.7
2008-10-12 03:00:00;14.6;60.8;25.3;11.6;21.6
2008-10-12 04:00:00;43.7;72;32.8;43.4;35.6
2008-10-12 05:00:00;24.3;63.8;26.5;23.7;35.6
2008-10-12 06:00:00;39.9;61.3;10.1;18.7;28.4
2008-10-12 07:00:00;13.8;44.9;14.7;15;44.9
2008-10-12 08:00:00;9.4;14.9;15.4;21.5;25.3
2008-10-12 09:00:00;7;9.8;30.6;29.5;20.6
2008-10-12 10:00:00;5.3;32.1;10.8;24;51.5
2008-10-12 11:00:00;6.4;52.7;11.4;18.9;24
2008-10-12 12:00:00;10.1;46;15.3;7.6;55.9
2008-10-12 13:00:00;8.7;41.3;17.5;6.4;32.8
2008-10-12 14:00:00;8.4;35.4;12.1;10.4;19.1
2008-10-12 15:00:00;6.2;39.8;13.9;11.1;36
2008-10-12 16:00:00;9;51.8;21.1;13.6;32.3
2008-10-12 17:00:00;11.8;48.9;20.6;18.3;79.2
2008-10-12 18:00:00;15.9;44.8;17.8;24.9;14
2008-10-12 19:00:00;22.7;60;19.9;38;11.5
2008-10-12 20:00:00;23.3;43.5;33.7;33.2;34.9
2008-10-12 21:00:00;22.1;50.9;26.8;50.8;38.3
2008-10-12 22:00:00;19.5;37.5;27.8;29.2;36
2008-10-12 23:00:00;10.6;56.8;24.7;24.2;30.8
2008-10-13 00:00:00;11.8;37.8;23.8;12.7;54.9
2008-10-13 01:00:00;11.3;44.6;24.8;37.8;43.6
2008-10-13 02:00:00;16.2;33;14.2;22.4;45.1
2008-10-13 03:00:00;22.8;25.7;8.7;27.3;37.3
2008-10-13 04:00:00;10.4;24.4;22.8;23;24
2008-10-13 05:00:00;10.1;46.7;12.4;49.4;24.8
2008-10-13 06:00:00;10.5;37;13.9;13.4;24.5
2008-10-13 07:00:00;32;73.6;21.3;10;20.8
2008-10-13 08:00:00;41.6;82.2;25.3;13.7;49.4
2008-10-13 09:00:00;94.6;66;52.9;32.8;76.4
2008-10-13 10:00:00;53.9;88.3;25.1;21.4;94
2008-10-13 11:00:00;10.1;66.1;25;46.3;62.6
2008-10-13 12:00:00;19.2;88.8;14.8;14.7;45.1
2008-10-13 13:00:00;10.2;94.2;21.5;13.9;30.2
2008-10-13 14:00:00;5.8;96.8;30.1;44.7;50.6
2008-10-13 15:00:00;9.3;63.8;26;18.8;21.3
2008-10-13 16:00:00;12.8;79;17.3;13.2;52.6
2008-10-13 17:00:00;9.2;55.7;23.8;20;41.5
2008-10-13 18:00:00;15.8;48;41.1;49;13.8
2008-10-13 19:00:00;16.4;49;14.9;41.4;15.1
2008-10-13 20:00:00;31.9;148.5;34.9;42.8;38.2
2008-10-13 21:00:00;17.1;49.8;14.9;40.1;44.4
2008-10-13 22:00:00;37;53;16;21.8;44.9
2008-10-13 23:00:00;18.4;41.7;40.7;26.5;53.2
2008-10-14 00:00:00;8.7;48.6;12.3;31;53
2008-10-14 01:00:00;24.8;37.8;16.6;37.6;26.9
2008-10-14 02:00:00;18.6;22.7;26.3;14.1;35.7
2008-10-14 03:00:00;25.7;36.2;18.9;12.3;40.9
2008-10-14 04:00:00;12.6;24.1;10.3;18.4;60.9
2008-10-14 05:00:00;19.6;39.8;7.5;17;16.9
2008-10-14 06:00:00;13.2;33.6;32.2;31;21.4
2008-10-14 07:00:00;14.6;46.6;12.7;16;33.8
2008-10-14 08:00:00;10.9;36.6;9.2;17;57.6
2008-10-14 09:00:00;51.2;63.4;27.6;17.1;92.6
2008-10-14 10:00:00;53.3;68.3;28.7;22.8;90.2
2008-10-14 11:00:00;20.9;126.6;36.7;34.1;63.1
2008-10-14 12:00:00;12.4;118.3;33.3;39.6;44.8
2008-10-14 13:00:00;9.7;107.3;32;27.7;56.8
2008-10-14 14:00:00;9.8;111.9;28.7;32.9;40.9
2008-10-14 15:00:00;15.5;89.2;14.4;22.9;34
2008-10-14 16:00:00;12.5;98.5;12.9;24.5;41.5
2008-10-14 17:00:00;37.2;61.9;26.3;27.2;19.9
2008-10-14 18:00:00;14.5;79.4;29.9;20.2;18.6
2008-10-14 19:00:00;15.9;75.1;25.2;45.8;43.1
2008-10-14 20:00:00;38.7;66.1;41.8;51;50.7
2008-10-14 21:00:00;29.9;85.7;42.1;39.4;50.8
2008-10-14 22:00:00;34.4;61.9;19.7;32.9;44.8
2008-10-14 23:00:00;21.6;69.3;24.4;36.7;28.7
2008-10-15 00:00:00;37.7;89.7;15.8;25.3;52.2
2008-10-15 01:00:00;20.6;56.2;14.8;25.2;25.9
2008-10-15 02:00:00;20.8;61.8;24;32.5;32
2008-10-15 03:00:00;13;52.4;32.5;15.4;34.2
2008-10-15 04:00:00;17.7;45.7;14.8;15.9;18.3
2008-10-15 05:00:00;9.3;50.1;8.8;33.6;70
2008-10-15 06:00:00;18;58.3;7.5;19.5;20.9
2008-10-15 07:00:00;30.2;83.7;24.7;20.3;37.3
2008-10-15 08:00:00;16.3;61.2;13.2;48.1;20.1
2008-10-15 09:00:00;10.5;34.7;13.2;27.2;40.1
2008-10-15 10:00:00;18.1;42;11.1;37.3;44.5
2008-10-15 11:00:00;13.9;43.1;5.3;20.4;44.2
2008-10-15 12:00:00;7.6;73;12.5;27.3;49.9
2008-10-15 13:00:00;20.7;59.9;16.1;22.5;46
2008-10-15 14:00:00;29.4;29.5;13.2;20.5;33.9
2008-10-15 15:00:00;20.5;41.9;24.2;36.5;29.2
2008-10-15 16:00:00;10.6;28.9;15.8;13.2;43.4
2008-10-15 17:00:00;18.6;32.7;10.2;33;33
2008-10-15 18:00:00;23.7;34;19.1;17.5;47
2008-10-15 19:00:00;22.9;39;21.2;40.3;44.7
2008-10-15 20:00:00;36.5;62.8;50.8;22.6;49.2
2008-10-15 21:00:00;19.9;60.1;21.9;48.4;52.4
2008-10-15 22:00:00;35.7;50.2;31.8;24.1;64.6
2008-10-15 23:00:00;32.2;77.6;30.9;47.7;98.1
2008-10-16 00:00:00;55.4;100.6;45.4;66.9;108.8
2008-10-16 01:00:00;58.2;110;38.6;69.3;104.1
2008-10-16 02:00:00;52.4;149.2;35.9;105.1;114
2008-10-16 03:00:00;89.2;125.2;58.9;48.1;76.9
2008-10-16 04:00:00;89;131.7;33.2;65.1;111.4
2008-10-16 05:00:00;83.5;94.2;33.7;53;134.1
2008-10-16 06:00:00;58.6;47.2;48.6;40.4;114.3
2008-10-16 07:00:00;29.2;65.6;22.6;64.4;85.1
2008-10-16 08:00:00;87.3;79.4;38.6;62.8;147.4
2008-10-16 09:00:00;84.6;41.5;29.6;109.6;128.8
2008-10-16 10:00:00;63.3;29.5;19.3;74.4;116.8
2008-10-16 11:00:00;15.4;11.2;60.3;64.9;85.7
2008-10-16 12:00:00;38.9;40.2;40.5;54.5;90.8
2008-10-16 13:00:00;29.3;33.3;56.2;83.1;58.8
2008-10-16 14:00:00;32.5;43.6;49.4;70;57.3
2008-10-16 15:00:00;31.3;50.5;33.6;47.3;46.3
2008-10-16 16:00:00;34;48.4;46.8;33.5;33.8
2008-10-16 17:00:00;21.5;31.2;47;43.6;44.5
2008-10-16 18:00:00;29.2;67.4;68;52.4;20
2008-10-16 19:00:00;32.8;72.5;77.9;65.2;40.4
2008-10-16 20:00:00;29.4;235;105.1;95.3;89.3
2008-10-16 21:00:00;63.2;268;128.2;94.3;104.7
2008-10-16 22:00:00;65.2;306.5;121.7;120.1;84.2
2008-10-16 23:00:00;75.7;280.4;121.9;132.7;99.4
2008-10-17 00:00:00;77.7;358.1;86.6;76;110.6
2008-10-17 01:00:00;104;330.7;88.5;105;86.1
2008-10-17 02:00:00;105.8;312.3;88.1;85.5;110.5
2008-10-17 03:00:00;96;265.4;73.8;77.4;119.2
2008-10-17 04:00:00;111;227.3;60.3;172.9;78.1
2008-10-17 05:00:00;111.4;174.7;71.1;100.5;63.9
2008-10-17 06:00:00;81.3;155.7;61;78.3;93.4
2008-10-17 07:00:00;112;169.8;36.1;105;139.6
2008-10-17 08:00:00;150.2;200.1;48;128.4;187.2
2008-10-17 09:00:00;232.4;236.4;47.9;147.5;196.3
2008-10-17 10:00:00;154.6;178.6;147.1;123.7;99.7
2008-10-17 11:00:00;55.7;140.9;115.4;95.1;69.2
2008-10-17 12:00:00;53.3;171;111.7;93.1;61.3
2008-10-17 13:00:00;17.6;182.3;225;78.6;62
2008-10-17 14:00:00;37.2;150.4;;62.2;38.6
2008-10-17 15:00:00;27;96.5;68.3;69.2;44.9
2008-10-17 16:00:00;14.4;58.7;;64.5;35.3
2008-10-17 17:00:00;32.9;50.1;;68.6;26.9
2008-10-17 18:00:00;29;38.5;;73;39.1
2008-10-17 19:00:00;55.4;99.4;;150.5;49.3
2008-10-17 20:00:00;88.4;180;;107;103.3
2008-10-17 21:00:00;94.7;291.4;;98.2;116.4
2008-10-17 22:00:00;103;280.4;144.6;97.4;103.9
2008-10-17 23:00:00;93.6;257.6;110;104;194.9
2008-10-18 00:00:00;82.1;306.7;;91;120.1
2008-10-18 01:00:00;73.3;254.6;;91.6;121
2008-10-18 02:00:00;99.8;256.6;;70;78.2
2008-10-18 03:00:00;143.1;329.8;;65.9;43.4
2008-10-18 04:00:00;86.9;279;;54.4;68.9
2008-10-18 05:00:00;71.6;235.8;;63.7;107.6
2008-10-18 06:00:00;58.5;167.4;;44.2;85.6
2008-10-18 07:00:00;72.3;206.6;;60.8;96.2
2008-10-18 08:00:00;59.5;144.5;;139.2;101.5
2008-10-18 09:00:00;79.1;62.1;;69.2;93.9
2008-10-18 10:00:00;64.6;75.8;25.5;40.8;96
2008-10-18 11:00:00;51.4;93.4;24.1;51.2;69.4
2008-10-18 12:00:00;19.3;111.1;53.5;43.3;84.3
2008-10-18 13:00:00;24;102;15.1;27.6;52.1
2008-10-18 14:00:00;20.2;102.1;42.4;40.1;31.8
2008-10-18 15:00:00;22.8;69.7;33.2;21.5;50.4
2008-10-18 16:00:00;28.8;45.1;26;16.5;60.5
2008-10-18 17:00:00;13;47.5;12.2;16.6;45.5
2008-10-18 18:00:00;29.7;37.5;25.7;19.8;44.8
2008-10-18 19:00:00;21.5;50.3;12.2;26.4;32.7
2008-10-18 20:00:00;42.3;39.2;7.2;17;38.1
2008-10-18 21:00:00;31.5;46.1;46.4;4.6;26.7
2008-10-18 22:00:00;19.2;40;27.5;8.5;41.2
2008-10-18 23:00:00;17.2;19;12.2;10.5;38.7
2008-10-19 00:00:00;16.1;25.3;15.2;10;12.3
2008-10-19 01:00:00;11.2;23.1;17.4;26;25.1
2008-10-19 02:00:00;8.1;23.2;10.1;18.5;26.3
2008-10-19 03:00:00;9.5;26.7;8.6;14.7;34.9
2008-10-19 04:00:00;10.9;21.3;11.2;13.1;17.8
2008-10-19 05:00:00;13.9;27.9;8.2;9.4;20.9
2008-10-19 06:00:00;14.4;14.6;10.7;18.3;21.2
2008-10-19 07:00:00;7.8;27.2;9.2;15.6;29.5
2008-10-19 08:00:00;4.7;16.5;8.7;36.7;16.8
